"ID_ZALICZENIA","ID_PRZED","NR_ALBUMU","NR_WYKL","ID_SALA","OCENA","ID_TERMIN"
34139,4,2575,16,12,4,8120
34140,8,7541,100,4,5,9539
34141,9,6295,27,11,5,4534
34142,8,6315,63,1,3,9012
34143,2,7403,8,3,3,8773
34144,2,6937,40,2,3,4129
34145,9,1803,61,10,2,4099
34146,2,4259,84,5,5,519
34148,10,8211,36,11,5,1425
34149,3,6141,89,8,5,2915
34150,6,6291,97,7,5,9505
34151,4,6976,23,6,2,668
34152,7,6689,70,7,4,5524
34153,8,5767,93,10,4,7272
34154,6,1462,1,1,2,1373
34155,9,4855,31,2,3,9721
34156,3,3724,51,15,4,2778
34157,7,3081,6,7,5,9689
34158,9,4051,35,6,3,9510
34159,5,7264,34,15,3,8126
34160,7,8902,49,14,3,3738
34161,4,3263,78,7,3,9202
34162,10,5160,27,13,2,2122
34163,5,4685,54,11,4,6308
34164,4,7854,55,2,3,7610
34165,6,9614,67,3,2,6422
34166,7,10769,33,11,4,5757
34167,9,10903,1,3,4,9470
34168,10,3386,21,5,4,1977
34169,4,3686,71,9,2,5250
34170,7,6049,90,3,2,7374
34171,1,3652,87,12,5,8732
34172,4,6043,73,10,2,6028
34173,4,10992,75,9,3,6477
34174,7,2742,81,10,5,5932
34175,4,6673,91,3,2,3201
34176,10,10299,88,10,5,8340
34177,1,10240,57,11,3,9215
34178,3,8024,88,6,5,9667
34179,6,2456,74,12,4,1458
34180,5,3984,72,13,4,9167
34181,10,1763,78,12,4,4060
34182,3,10697,100,10,2,8856
34183,4,2041,100,4,2,4113
34184,7,4505,88,7,2,8586
34185,9,6336,20,10,3,2459
34186,4,6293,61,11,4,6994
34187,5,3939,60,6,3,6187
34188,3,7406,96,9,5,9844
34189,10,2441,66,8,5,8964
34190,6,2162,21,11,3,6115
34191,8,4539,55,12,2,476
34192,3,7331,3,8,3,4024
34193,2,8121,56,6,4,2315
34194,2,8303,69,1,2,3168
34195,9,7506,78,14,3,9732
34196,2,2101,92,10,5,6732
37859,9,8164,32,7,3,4717
37860,5,5578,52,13,5,6854
37861,2,2292,3,3,3,8970
37862,9,1453,42,6,3,2013
37863,7,2725,38,12,4,6480
37864,3,4103,62,12,2,8075
37865,3,9000,64,5,3,6255
37866,3,10538,88,10,2,3241
37867,5,5673,10,12,3,8111
37868,8,10566,71,1,5,8
37869,3,7978,52,7,5,4970
37870,2,3750,66,14,4,421
37871,7,5958,62,1,2,1456
37872,9,4028,69,4,5,3062
37873,4,3575,53,5,3,3282
37874,4,1649,40,14,5,5649
37875,6,6059,94,6,5,9992
37876,4,6420,16,8,4,6619
37877,4,9314,13,5,2,1111
37878,7,3974,26,9,2,2326
37879,1,4085,87,15,3,942
37880,3,7974,46,10,4,4266
37881,6,2556,5,6,3,9118
37882,1,10951,22,14,4,6729
37883,1,8935,81,11,5,447
37884,7,9444,15,15,3,3987
37885,9,10606,80,13,3,7501
37886,1,2260,65,9,3,5413
37887,7,8735,19,15,2,3762
37888,7,10471,98,6,2,5166
37889,4,3596,99,13,3,428
37890,3,1491,6,8,2,6678
37891,8,7030,62,2,5,6055
37892,10,7236,99,12,3,5339
37893,9,7394,22,3,4,4666
37894,4,5672,11,13,4,4391
37895,3,10143,18,15,5,6609
37896,4,4204,71,9,2,4586
37897,6,6313,94,3,2,6323
37898,3,3677,98,3,4,8239
37899,8,2166,49,8,2,4354
37900,9,8326,96,2,4,7327
37901,2,8850,34,1,4,633
37902,3,2793,78,5,4,1911
37903,2,7681,82,6,3,6060
37904,9,8101,10,8,4,9452
37905,10,9945,1,3,4,1248
37906,3,10492,68,11,4,4655
37907,1,1665,57,9,4,6795
37908,3,10647,63,9,5,2350
37909,3,4130,36,12,4,3880
37910,8,3408,68,5,4,2914
37911,8,2496,18,10,2,3891
37912,3,6946,81,2,4,146
37913,5,3629,73,12,4,8909
37914,7,7160,69,6,3,9157
37915,10,6563,46,6,3,3828
37916,8,1688,24,12,4,7477
37917,5,4420,86,10,4,72
37918,1,10883,69,15,2,7516
37919,9,5608,2,5,3,5207
37920,9,8723,81,1,3,1213
37921,4,1194,56,1,2,8203
37922,3,1352,79,15,4,3217
37923,6,4424,2,11,2,9962
37924,6,10376,43,5,5,1182
37925,7,6605,22,1,4,8700
37926,4,10506,28,15,4,7580
37927,3,1300,64,14,4,6582
37928,10,7990,20,11,2,5417
37929,1,7155,4,3,2,1501
37930,2,5284,76,13,4,4842
37931,2,2634,59,15,4,2269
37932,8,5222,85,9,2,9923
37933,4,4943,92,8,3,30
37934,4,8876,22,9,2,2843
37935,8,7328,49,5,2,218
37936,6,4508,84,9,2,6199
37937,7,7740,37,11,5,3892
37938,9,2899,55,1,5,6033
37939,7,5062,74,1,4,7220
37940,3,8739,52,15,2,4886
37941,4,4863,19,5,5,1829
37942,7,4706,52,2,4,4657
37943,3,8326,59,3,5,8477
37944,8,5091,57,8,4,6302
37945,8,5607,97,5,3,353
37946,3,10845,88,7,4,1461
37947,5,7750,4,15,3,6987
37948,3,10942,6,7,4,6570
37949,7,7215,96,15,5,3900
37950,10,8898,44,6,4,388
37951,8,6452,19,1,2,3475
37952,10,3516,10,8,3,19
37953,10,3513,35,15,4,3377
37954,5,6377,72,14,4,8762
37955,8,8615,52,11,3,7687
37956,1,3781,100,11,4,1433
37957,4,8660,85,10,2,1795
37958,6,1619,32,1,4,5080
37959,5,3939,8,15,2,7931
37960,1,1926,31,8,5,2788
37961,2,7798,10,7,2,7716
37962,1,5550,28,7,5,6003
37963,9,1220,98,9,4,5751
37964,5,9129,27,10,4,600
37965,7,3072,2,5,3,6332
37966,4,4991,32,15,4,4843
37967,6,6144,5,14,4,5343
37968,8,8496,59,3,3,3854
37969,5,5807,85,10,3,3016
37970,4,10997,82,7,3,7974
37971,3,2937,81,9,3,9365
37972,8,7881,34,15,3,8900
37973,1,1464,83,2,2,9085
37974,4,4699,27,7,2,4626
37975,4,8871,58,7,4,7573
37976,10,4874,95,5,2,3282
37977,7,5498,14,14,2,1199
37978,4,10133,86,3,2,6581
37979,5,1536,57,4,4,9781
37980,9,9909,93,13,2,7028
37982,4,10864,90,13,2,1342
37983,10,9298,23,7,4,6091
37984,1,7140,8,12,5,9336
37985,10,8553,73,12,5,7545
37986,2,3973,64,8,5,7869
37987,8,5606,84,12,3,2984
37988,4,5068,90,14,3,161
37989,7,6103,12,10,2,1455
37990,4,7061,67,15,3,7975
37991,6,2749,78,11,3,1967
37992,1,3052,40,2,4,6707
37993,1,1681,100,15,5,2080
37994,4,6268,92,14,3,1657
37995,9,6677,64,15,3,1393
37996,5,9901,79,3,3,3973
37997,9,9542,33,14,2,4864
37998,1,2225,38,2,4,3543
37999,6,8068,52,9,2,4915
38000,1,3730,4,11,2,4492
38001,7,6419,97,5,4,9930
38002,9,7107,19,5,3,1869
38003,3,7578,42,9,5,630
38004,8,5209,28,1,5,8438
38005,1,7534,38,14,4,2292
38006,9,2524,38,4,2,1131
38007,2,8370,95,15,5,1435
38008,4,5303,10,1,3,2594
38009,2,10421,34,5,5,1234
38010,3,9553,28,7,5,5388
38011,1,4704,64,6,2,232
38012,6,4030,1,14,3,698
38013,1,4323,53,11,2,3938
38014,5,10942,12,4,3,729
38015,7,3779,13,15,2,2585
38016,5,1433,79,5,2,424
38017,5,1418,19,4,2,5289
38018,2,5292,91,2,5,5674
38019,1,6210,34,6,5,4633
38020,10,1500,69,12,4,1288
38021,2,5496,60,1,3,2344
38022,6,7566,53,9,2,380
38023,8,3538,86,9,3,4408
38024,3,3143,53,14,2,4193
38025,2,7588,14,10,2,335
38026,1,10766,42,4,3,2407
38027,7,9165,64,6,5,6753
38028,1,3235,55,3,2,5797
38029,6,6289,28,2,3,8158
38030,5,10403,91,8,5,1590
38031,2,6186,65,8,5,6444
38032,4,5026,97,8,4,642
38033,7,7624,94,10,2,9171
38034,5,3197,20,1,2,3620
38035,7,5834,13,14,4,5989
38036,5,5778,64,15,2,1772
38037,8,3345,10,10,5,2987
38038,4,4373,96,15,3,2777
38039,9,5944,18,1,4,8018
38040,6,9721,69,15,5,3256
38041,5,1305,62,9,3,1742
38042,9,1712,12,10,2,1878
38043,1,1271,24,11,3,2212
38044,6,3688,82,3,5,8490
38045,10,3563,96,3,4,2499
38046,9,5276,100,6,5,7519
38047,3,2166,21,5,5,1135
38048,6,9691,75,10,5,4810
38049,1,5707,89,3,3,6742
38050,9,2096,89,8,4,4396
38051,9,4190,27,13,2,958
38052,2,7942,74,14,5,7555
38053,7,10421,16,10,2,3850
38054,8,4814,38,12,4,3678
38055,10,6561,84,2,2,384
38056,1,4728,23,2,5,8910
38057,7,9680,9,1,4,4679
38058,2,2995,96,12,3,5736
38059,7,3243,58,1,4,7469
38060,2,2858,29,8,2,4295
38061,7,9696,46,2,3,5100
38062,8,4228,55,9,2,504
38063,1,8355,24,8,3,5389
38064,7,8480,64,7,2,9886
38065,5,7326,30,6,5,1572
38066,5,3138,51,7,3,6909
38067,8,3577,7,11,4,4529
38068,7,9685,77,1,3,1372
38069,3,10592,41,9,4,5674
38070,5,9973,44,3,2,3703
38071,1,6072,8,14,3,3227
38072,6,3569,30,5,4,5037
38074,3,7315,87,15,2,7221
38075,2,8293,43,1,2,5658
38076,2,1669,76,13,4,1651
38077,2,2105,75,2,3,8986
38078,10,8121,48,2,2,1604
38079,9,8620,90,15,3,833
38080,4,8539,36,14,4,7252
38081,8,7581,16,11,5,84
38082,6,2511,42,5,4,9181
38083,9,9752,97,15,4,3140
38084,4,2202,35,5,4,9410
38085,7,8926,75,11,4,8082
38086,3,10726,98,3,2,4846
38087,5,2523,77,4,2,4602
38089,5,3845,59,12,4,2016
38090,9,4700,69,15,5,3653
38091,5,1904,26,15,2,4233
38092,4,5267,52,5,2,2428
38093,4,7747,77,8,3,2025
38094,10,9269,74,7,2,5551
38095,9,5486,65,15,3,4754
38096,2,2379,60,11,5,9334
38097,5,10980,59,3,3,351
38098,9,3986,70,14,5,5298
38099,1,9191,26,5,4,5850
38100,9,10097,88,13,5,1644
38101,8,2652,49,4,4,9926
38102,3,10109,60,4,4,8668
41996,2,7591,90,1,5,823
41997,7,7800,97,10,2,4616
41998,5,2359,2,11,4,2299
41999,5,2446,33,5,5,5436
42000,9,7483,58,2,4,3608
42002,10,6847,45,3,4,3001
42003,7,9650,45,4,4,4532
42004,5,7027,38,5,3,2417
42005,5,6574,32,2,4,7581
42006,3,3704,97,4,3,3750
42007,6,1809,37,5,4,5291
42008,1,6627,74,3,4,795
42009,10,6302,32,10,4,6962
42010,7,1008,75,11,5,3706
42011,5,6479,71,7,5,3941
42012,10,1888,49,12,5,2295
42013,1,5936,28,3,4,2957
42014,8,7478,11,4,4,5917
42015,6,6113,35,12,3,322
42016,5,1587,74,3,2,1195
42017,5,1117,95,3,2,7877
42018,1,8938,81,13,4,7119
42019,3,1295,55,6,2,3032
42020,4,6758,93,2,5,9739
42021,10,4748,12,7,5,8470
42022,7,7105,77,15,3,5725
42023,2,1843,82,1,4,4304
42024,1,9014,74,13,4,124
42025,2,4776,53,13,3,5024
42026,7,7598,18,12,4,6346
42027,6,9064,19,1,3,3364
42028,3,10944,59,14,4,2482
42029,8,10494,36,8,4,4238
42030,8,4618,57,1,5,8118
42031,3,2908,54,10,3,7221
42032,8,10358,40,9,5,5723
42033,1,7229,63,13,5,5726
42034,6,5518,61,7,2,154
42035,5,8479,48,14,4,5368
42036,6,10296,37,15,3,5292
42037,8,8533,100,12,3,899
42038,1,4997,50,6,5,177
42039,4,2594,42,6,2,3417
42040,6,3643,81,11,5,8613
42041,2,6602,20,3,3,6683
42042,6,1899,31,7,2,88
42043,2,10137,85,15,2,1016
42044,6,7398,51,3,2,3079
42045,8,6782,10,4,4,3099
42046,7,1025,38,3,4,1690
42047,6,10939,70,15,3,3508
42048,1,9408,44,5,3,810
42049,2,4827,55,14,3,6570
42050,10,2567,67,5,2,2118
42051,9,3165,37,1,3,4341
42052,5,7683,5,5,3,9595
42053,9,1399,43,11,4,6768
42054,5,6608,54,7,2,8934
42055,3,6219,48,10,5,3267
42056,9,2045,20,10,4,3033
42057,2,4078,61,8,3,6834
42058,6,1939,44,12,5,3413
42059,6,3999,25,12,4,4220
42060,5,7355,6,5,2,6468
42061,5,3565,21,14,2,3041
42062,6,5733,77,6,3,9858
42063,4,2041,70,6,4,998
42064,7,1677,77,14,4,4873
42065,4,1457,80,13,4,4902
42066,7,2720,6,5,3,1115
42067,2,6598,67,9,3,2688
42068,10,9781,50,4,4,7608
42069,7,3933,37,4,4,8608
42071,7,4441,14,12,4,499
42072,1,5721,58,6,5,6152
42073,7,6658,49,1,5,4422
42074,2,2177,28,2,2,4507
42075,4,4198,98,10,4,4577
42076,3,9036,16,2,5,1348
42077,6,9381,30,14,4,916
42078,3,10563,18,7,4,5762
42079,8,1250,60,14,4,5044
42080,8,3449,48,3,2,8390
42081,2,7165,2,14,4,136
42082,8,6071,18,14,4,2986
42083,5,2773,96,5,5,9291
42084,6,4474,68,6,5,4061
42085,8,1394,7,9,3,9212
42086,2,7263,7,2,2,4209
42087,1,4281,43,11,4,6140
42088,4,4793,25,12,2,2420
42089,7,9552,27,1,3,213
42090,10,7154,35,11,4,7772
42091,5,8137,86,5,3,3467
42092,2,3046,33,7,2,1008
42093,7,6067,52,8,4,8120
42094,2,10455,41,9,2,8305
42095,6,1507,78,5,2,7972
42096,9,3649,48,3,4,7548
42097,4,2186,35,11,3,3849
42098,10,10198,71,12,3,8998
42099,8,9607,29,4,5,6124
42100,9,6300,10,7,5,3168
42101,9,6868,16,4,4,3894
42102,10,8987,28,3,4,3914
42103,2,9606,6,6,4,3664
42104,9,10795,10,8,4,4406
42105,6,2422,95,2,4,5672
42106,6,4274,6,8,5,612
42107,10,7525,35,5,2,516
42108,2,5845,48,3,3,1883
42110,5,6732,43,6,3,1471
42111,7,8552,69,1,3,1895
42112,5,9312,75,1,5,3499
42113,9,6515,13,8,3,4539
42114,8,7610,6,2,4,5472
42115,6,5031,78,12,5,5150
42116,5,7689,17,4,2,836
42117,5,7806,97,9,5,4555
42118,5,2686,49,4,5,387
42119,2,7757,48,8,5,2377
42120,8,10250,88,10,3,1261
42121,9,3359,10,14,2,7907
42122,5,7805,27,8,4,6532
42123,3,8373,83,10,4,3166
42124,5,3219,42,2,2,8996
42125,5,6706,12,3,4,8980
42126,6,6880,47,13,5,2659
42127,6,1868,22,14,4,4269
42128,3,7171,26,7,4,147
42129,5,8454,20,1,5,5486
42130,8,10782,65,14,3,9352
42132,4,2540,49,2,2,4423
42133,6,6412,41,4,2,6881
42134,6,4020,34,5,5,8487
42135,4,1994,89,1,3,5233
42136,3,6979,5,3,2,5347
42137,8,5654,99,6,3,3625
42138,5,9439,52,9,2,6368
42139,3,9542,80,15,4,7139
42140,5,8718,66,6,5,2183
42141,8,10282,98,13,3,9681
42142,7,9133,40,15,4,9739
42143,4,3244,75,2,2,187
42144,2,2228,76,6,2,1221
42145,8,5838,63,10,5,6962
42146,3,3664,74,8,3,9392
42147,8,1652,59,3,2,6838
42148,5,7889,89,7,4,9743
42149,6,8010,72,6,5,8841
42150,2,7179,52,14,4,5914
42151,1,9832,13,7,4,2489
42152,9,2369,6,9,5,7720
42153,9,9049,87,9,4,735
42154,1,10755,63,12,5,5308
42155,3,1779,91,15,5,4323
42156,7,5601,9,15,3,4453
42157,1,2616,90,5,2,3482
42158,8,6288,28,7,5,5560
42159,9,3955,85,5,4,3732
42160,8,9745,59,4,5,6385
42161,7,2854,66,14,2,4142
42162,7,4298,8,3,4,5369
42163,5,10968,60,4,3,4990
42164,5,4277,74,14,3,6117
42165,9,2180,83,6,3,9656
42166,3,2029,37,9,3,699
42167,4,10851,12,6,5,4017
42168,7,1792,42,14,5,8622
42169,3,5523,81,8,4,5807
42170,8,6022,6,3,3,8049
42171,9,7193,84,6,2,5717
42172,3,6712,23,3,2,3300
42173,4,6601,87,1,3,5054
42174,4,10676,26,11,4,1149
42175,8,1454,84,3,3,9235
42176,6,9622,80,14,4,2959
42177,7,2940,38,13,4,6257
42178,4,8633,11,9,2,9808
42179,10,3130,36,11,4,7035
42180,6,3251,12,9,5,8172
42181,5,6598,85,1,2,2732
42182,2,8695,3,1,4,6019
42183,1,4168,46,1,3,3225
42184,5,9804,19,10,3,9981
42185,10,6864,38,12,2,9176
42186,5,1492,64,13,5,1340
42187,10,10851,47,10,4,7647
42189,6,6231,66,9,5,1063
42190,9,5655,7,7,3,9555
42191,8,1976,96,9,3,3180
42192,1,9725,50,12,3,3001
42193,5,6443,66,3,3,2474
42194,6,5321,47,5,5,2941
42195,7,4951,37,4,4,1311
42196,6,3575,98,3,5,3025
42197,7,9867,35,7,2,7471
42198,3,2325,73,11,5,976
42199,7,7955,75,3,2,5961
42200,9,3250,18,3,4,1852
42201,4,2187,16,5,3,1146
42202,5,4905,6,11,3,5148
42203,9,6590,48,7,3,3530
42204,7,1555,14,2,3,2685
42205,10,3616,1,4,5,8637
42206,5,1907,37,12,3,6792
42207,3,6302,68,1,4,4925
42208,6,4324,90,15,3,8100
42209,10,9903,87,3,2,6914
42210,9,5349,4,2,4,2304
42211,9,7179,57,7,2,8300
42212,9,7278,65,5,5,6873
42213,5,7185,40,5,3,6078
42214,8,2707,67,1,3,9187
42215,1,4975,3,5,2,2608
42216,5,1517,70,13,5,3017
42217,6,5474,18,4,3,8503
42218,10,6080,14,10,4,7551
42219,1,9541,83,4,5,2073
42220,5,1888,96,10,2,5027
42221,7,8590,43,7,2,563
42222,3,2021,37,13,2,1837
42223,10,1307,86,9,2,2834
42224,4,6870,56,6,3,6368
42225,7,9028,36,6,2,7242
42226,8,1851,35,2,2,8749
42227,1,4529,10,1,3,7107
42228,6,10883,24,12,3,8558
42229,3,6755,57,14,4,6129
42230,4,6652,17,7,3,1270
42231,1,4888,46,8,3,8321
42232,2,9977,77,8,2,6535
42233,2,4816,73,15,5,1064
42234,2,8662,2,10,5,912
42235,9,1797,100,1,3,7863
42236,10,10240,69,2,2,9486
42237,6,2895,41,13,4,565
42238,6,8121,8,13,2,3229
42239,2,1148,17,6,5,3450
42240,7,6127,80,5,3,2945
42241,3,3414,21,5,5,3975
30298,6,2436,97,9,4,5177
30299,3,1718,95,11,4,6380
30300,7,1677,67,12,2,4141
30301,1,3736,80,7,2,7101
30302,9,1182,51,11,3,2605
30303,8,2701,25,4,5,481
30304,9,9863,37,10,5,8622
30305,10,9860,38,10,5,3866
30306,2,7818,79,1,3,7095
30307,7,8622,54,9,5,6652
30308,9,4386,1,6,2,1295
30309,9,8811,46,12,4,8652
30310,6,4970,28,5,3,2563
30311,9,2955,80,4,2,8859
30312,4,7485,61,7,5,9309
30313,1,3958,46,9,4,4865
30314,10,1224,31,8,4,6595
30316,2,9954,2,15,5,9051
30317,2,4644,91,4,2,544
30318,9,5644,8,10,2,6056
30319,3,10596,15,7,5,6833
30321,10,7683,80,7,2,2407
30322,10,2230,71,9,4,2030
30323,3,3927,89,15,3,106
30324,6,1756,29,13,5,8234
30325,1,2103,65,13,3,6625
30326,2,7262,84,12,3,428
30327,8,2421,95,15,2,6235
30328,4,8325,28,12,2,673
30329,1,1759,97,11,2,7908
30330,2,8682,28,11,5,8342
30331,5,8240,51,10,3,7187
30332,9,5664,90,14,4,2817
30333,1,9462,84,12,5,8183
30334,4,6006,2,14,2,4063
30335,9,7384,69,4,2,9940
30336,6,4102,10,12,3,3285
30337,3,8494,54,3,2,1523
30338,10,1132,92,15,3,6309
30339,10,1237,11,3,2,897
30340,7,2780,63,1,2,4071
30341,7,2774,75,6,4,1607
30342,8,2045,72,10,4,2949
30343,1,2153,99,13,5,4699
30344,2,5539,48,2,3,8614
30345,1,2451,46,7,2,3750
30346,7,10356,72,3,4,5848
30347,10,3249,49,6,3,2289
30348,8,3314,37,6,3,785
30349,9,4425,40,2,4,5269
30350,9,5336,43,1,4,8521
30351,3,9348,66,6,2,1202
30352,5,3004,37,8,3,5063
30353,4,7202,34,10,5,2981
30354,6,10345,70,13,3,4064
30355,6,7522,83,10,3,2420
30356,7,4431,75,12,3,6971
30357,6,8963,34,5,4,5152
30358,9,2481,84,7,3,9977
30359,1,6484,52,12,3,5658
30360,4,6642,26,15,3,2887
30361,9,8029,19,15,2,4364
30362,10,6291,83,5,3,7462
30363,3,9489,30,2,3,8320
30364,2,4660,41,14,3,4160
30365,6,5785,5,12,4,2458
30366,1,10334,5,9,3,6766
30367,5,8965,75,5,5,7631
30368,9,8242,88,3,3,3784
30369,1,2057,3,1,5,8879
30370,9,9881,84,15,3,1370
30371,4,2906,97,5,2,6079
30372,3,4224,97,9,4,5160
30373,6,3101,33,2,5,413
30374,8,4231,95,4,2,2111
30375,7,10738,11,8,4,1341
30376,10,10638,85,9,4,3305
30377,4,1274,31,6,5,6642
30378,8,2435,68,3,4,3696
30379,4,2474,60,15,2,7642
30380,4,1107,61,12,5,4028
30381,2,8514,48,2,3,9497
30382,3,1332,1,9,4,1479
30383,10,5767,91,13,2,9596
30384,9,6148,86,2,4,179
30385,8,10801,4,5,4,1445
30386,7,3544,99,3,2,4128
30387,1,4635,50,9,2,4176
30388,9,9340,86,7,2,3640
30389,8,7725,88,11,3,1242
30390,4,7675,55,12,5,6510
30391,7,3183,72,4,4,8414
30392,4,8115,53,3,3,8628
30393,7,5940,89,5,2,6172
30394,10,8512,92,5,2,8848
30395,4,9912,71,11,4,2812
30396,6,6794,97,6,2,2658
30397,2,2976,62,1,3,7957
30398,9,3173,6,12,2,173
30399,7,10149,75,5,2,3279
30400,10,5244,87,7,4,6470
30401,3,5925,75,12,3,1070
30402,10,5026,75,11,3,1639
30403,9,10414,6,7,5,9397
30404,9,6206,97,8,4,2007
30405,1,1200,43,5,5,3579
30406,10,2121,34,11,4,852
30407,5,7126,82,6,2,651
30408,10,1758,62,6,4,4805
30409,4,3272,63,7,3,7304
30410,6,2294,75,8,2,8966
30411,2,7433,38,12,4,2231
30412,2,2054,74,8,4,265
30413,7,8688,69,9,2,3204
30414,9,8111,54,14,5,6554
30415,10,6668,22,6,4,4388
30416,2,7625,68,7,5,5016
30417,9,10497,71,12,4,9794
30418,9,6787,28,1,2,8228
30419,3,3906,32,9,3,9077
30420,5,7090,34,10,2,2043
30421,7,10547,46,5,2,3627
30422,1,2749,29,8,2,1446
30423,4,3476,85,7,4,9311
30424,8,4763,5,4,3,8041
30425,7,10995,4,7,2,4002
30426,7,8577,5,5,4,9014
30427,10,4726,18,12,4,8074
30428,2,1202,27,7,4,9554
30429,3,5356,3,6,4,655
30430,2,7820,3,8,4,5699
30431,9,3928,85,15,2,4516
30432,3,9764,55,14,2,2994
30433,3,4993,52,7,4,941
30434,5,7191,62,9,3,6321
30435,8,8769,32,6,4,4476
30436,1,8101,53,4,5,2734
30437,8,1456,85,11,3,3053
30438,7,3187,59,4,5,7341
30439,5,7220,82,15,5,2076
30440,6,5205,9,1,4,9305
30441,1,4976,52,12,5,9121
30442,3,2669,81,14,2,1133
30443,4,7454,75,10,4,2019
30444,10,9883,52,14,4,489
30445,4,7234,6,1,3,1865
30446,5,3657,6,6,2,7436
30447,9,3956,19,15,4,2416
30448,1,4987,74,8,2,2850
30449,1,7394,22,1,2,1511
30450,9,6906,92,10,5,1755
30451,4,7432,99,6,5,9586
30452,5,6771,71,7,4,318
30453,8,1653,48,15,2,6245
30454,9,2583,86,14,4,9101
30455,3,6820,37,3,5,7546
30456,5,2776,70,3,3,4747
30457,5,2555,23,8,5,9221
30458,1,7765,68,14,4,2107
30459,6,10251,44,15,4,9000
30460,4,8380,61,15,4,6487
30461,10,1101,28,7,5,7994
30462,3,9811,15,10,3,4553
30463,7,5469,25,7,3,5253
30464,1,7258,33,3,2,7210
30465,6,7806,93,2,5,3925
30466,4,3431,3,4,2,595
30467,5,6659,17,13,3,8624
30468,5,3878,35,7,3,6830
30469,2,1565,47,13,4,1422
30470,1,6549,8,8,5,7308
30471,8,4125,29,12,3,5690
30472,5,2416,100,12,4,9636
30473,5,1120,33,12,4,1990
30474,1,5895,86,1,4,5588
30475,8,10218,61,1,2,3535
30477,6,10393,91,13,3,5748
30478,1,9156,30,1,3,1875
30479,1,2031,86,7,4,5369
30480,10,1899,54,11,4,7971
30481,2,3907,69,13,5,8433
30482,9,4892,83,1,4,2880
30483,4,3373,69,4,5,2536
30484,9,4860,78,2,2,1038
30485,6,9284,10,15,4,6957
30486,5,6248,94,11,3,3074
30487,8,8974,75,7,2,7030
30488,9,10314,92,9,4,304
30489,7,1179,62,4,2,3936
30490,6,10861,11,13,4,3023
30491,10,1511,75,2,3,8808
30492,10,1319,5,15,4,4227
30493,3,3778,81,11,5,8624
30494,3,2953,30,6,4,3325
30495,6,1397,35,13,4,3839
30496,8,7773,75,7,4,8275
30497,9,2412,26,15,4,8522
30498,7,10323,56,3,2,7360
30499,4,8099,68,4,2,6286
30500,7,1809,86,15,3,6264
30501,8,5414,89,3,2,9482
30502,2,3118,76,5,5,5112
30503,10,10529,34,2,3,361
30504,9,10450,85,4,2,167
30505,7,4681,94,14,4,9125
30506,6,7589,51,4,4,9848
30507,5,2989,93,9,3,5161
30508,2,4601,91,15,2,4085
30509,9,1765,36,11,3,7979
30510,1,6894,64,7,4,5620
30511,3,9756,64,11,2,5296
30512,4,9081,80,2,3,1313
30513,6,3381,32,4,2,2261
30514,2,8969,37,10,4,7403
30515,9,7712,73,5,5,3578
30516,8,8704,69,7,2,9605
30517,10,9632,44,2,4,2954
30518,4,6321,1,10,5,3065
30519,1,6259,71,11,4,1880
30520,6,2563,4,5,4,7948
30521,4,4996,61,9,4,3995
30522,6,4281,45,3,2,6709
30523,4,1689,56,10,2,9765
30524,3,4036,74,9,5,3440
30525,2,8572,42,2,4,7800
30526,6,5455,4,4,2,2608
30527,8,3504,72,4,2,2228
30528,2,8637,87,8,5,944
30529,8,9610,23,11,3,9296
30530,10,10794,83,13,2,4672
30531,6,3234,85,6,5,5005
30532,7,8053,38,9,3,636
30533,8,4300,23,12,2,8987
30534,1,1246,22,7,3,8397
30535,3,1999,77,6,4,4421
30536,6,1609,63,1,4,6299
30537,5,3226,7,9,4,7905
30538,6,6518,90,11,2,5952
30539,7,1110,68,4,2,7274
30540,3,6851,96,13,3,2091
30541,7,3925,34,4,4,1970
34197,2,7830,64,5,2,1344
34198,5,3031,52,9,5,9940
34199,9,5906,53,1,5,327
34200,3,1017,30,12,3,1200
34201,6,9231,77,7,4,9397
34202,6,1470,19,5,4,953
34203,8,8432,61,8,5,6085
34204,3,8786,43,1,5,3273
34205,2,10494,86,14,4,1787
34206,1,5009,79,12,3,8831
34207,7,2778,48,12,5,5262
34208,10,10667,37,3,4,7166
34209,6,3142,60,5,2,5320
34210,5,10025,71,2,4,3155
34211,5,9608,64,4,5,2144
34212,1,7479,49,14,5,9855
34213,1,7317,78,5,3,8715
34214,6,3111,47,8,3,2834
34215,4,4270,48,6,2,9996
34216,10,4327,52,14,4,4632
34217,9,1857,52,9,3,5872
34218,10,3271,52,1,5,1901
34219,3,6870,67,2,3,1033
34220,10,5747,47,1,4,9244
34221,1,8941,65,8,2,8589
34222,7,2800,90,14,5,2912
34223,5,4889,87,10,2,12
34224,3,3374,79,11,5,1563
34225,8,9075,25,1,4,5648
34226,3,2225,17,8,2,8857
34227,1,8086,64,12,2,5309
34228,1,3828,30,5,3,845
34229,3,10218,5,2,2,1733
34230,2,9124,6,7,3,3322
34231,6,2936,64,11,2,9032
34232,10,5774,31,4,2,4508
34233,7,8401,6,10,2,9020
34234,10,3086,96,1,3,6902
34235,8,9234,17,1,4,9075
34236,4,9180,19,8,3,7738
34237,1,5729,58,12,4,1653
34238,7,10875,91,7,2,4934
34239,8,5717,71,6,2,1526
34240,8,3960,83,14,2,6339
34241,8,1965,96,8,5,434
