"ID_TERMIN","TERMIN","DATA_ID"
9723,"2",3334
9724,"0",2809
9725,"2",2969
9726,"3",1474
9727,"0",739
9728,"2",1788
9729,"1",617
9730,"1",2271
9731,"3",2415
9732,"0",2038
9733,"2",179
9734,"3",3426
9735,"1",1428
9736,"0",746
9737,"2",2989
9738,"1",578
9739,"2",1425
9740,"3",1431
9741,"1",516
9742,"0",3349
9743,"3",2644
9744,"3",1077
9745,"3",2931
9746,"3",2823
9747,"0",3554
9748,"0",1304
9749,"3",555
9750,"2",1855
9751,"1",2011
9752,"0",2921
9753,"0",1706
9754,"3",1007
9755,"1",1705
9756,"3",882
9757,"3",2966
9758,"1",3347
9759,"0",399
9760,"3",1600
9761,"1",1121
9762,"1",1550
9763,"0",987
9764,"2",2304
9765,"3",2260
9766,"1",2514
9767,"1",2342
9768,"1",2580
9769,"1",3125
9770,"0",2742
9771,"1",1680
9772,"2",3469
9773,"2",1267
9774,"3",2671
9775,"0",2070
9776,"3",1936
9777,"0",438
9778,"1",3242
9779,"2",1630
9780,"3",594
9781,"0",98
9782,"0",1213
9783,"3",1431
9784,"3",543
9785,"1",18
9786,"2",331
9787,"0",3660
9788,"0",652
9789,"1",3406
9790,"0",3294
9791,"0",335
9792,"2",730
9793,"3",2135
9794,"3",2765
9795,"1",319
9796,"0",2388
9797,"3",3608
9798,"2",2437
9799,"3",2996
9800,"2",3517
9801,"1",3412
9802,"2",946
9803,"2",351
9804,"2",356
9805,"2",3196
9806,"2",2789
9807,"3",3005
9808,"0",2961
9809,"3",3176
9810,"0",364
9811,"1",579
9812,"1",1895
9813,"3",2650
9814,"2",1679
9815,"3",1840
9816,"0",2914
9817,"1",3664
9818,"3",3534
9819,"2",2463
9820,"3",344
9821,"3",3441
9822,"3",1398
9823,"0",964
9824,"1",266
9825,"3",732
9826,"2",2219
9827,"3",844
9828,"1",913
9829,"2",1806
9830,"3",2781
9831,"3",1103
9832,"0",3635
9833,"0",2042
9834,"2",1237
9835,"2",447
9836,"1",253
9837,"2",2272
9838,"0",2214
9839,"1",1752
9840,"2",2711
9841,"2",1704
9842,"3",2830
9843,"2",2224
9844,"0",2501
9845,"1",950
9846,"3",2132
9847,"3",2854
9848,"3",1811
9849,"3",2166
9850,"2",1305
9851,"0",100
9852,"2",790
9853,"3",2446
9854,"3",25
9855,"1",2862
9856,"2",1631
9857,"1",992
9858,"1",3049
9859,"1",1105
9860,"2",1672
9861,"1",2167
9862,"1",1400
9863,"3",2279
9864,"0",3270
9865,"3",2647
9866,"2",2719
9867,"2",2960
9868,"0",2791
9869,"3",895
9870,"1",1123
9871,"1",1576
9872,"0",3315
9873,"0",2663
9874,"0",1599
9875,"3",101
9876,"0",3277
9877,"0",2084
9878,"2",2845
9879,"2",968
9880,"2",193
9881,"3",2273
9882,"1",2379
9883,"2",1880
9884,"1",3621
9885,"2",1718
9886,"2",3176
9887,"3",2268
9888,"0",3017
9889,"2",1570
9890,"1",1462
9891,"2",3360
9892,"3",1337
9893,"0",3634
9894,"2",3126
9895,"0",2523
9896,"2",3287
9897,"1",842
9898,"1",2418
9899,"1",3617
9900,"3",3107
9901,"3",2024
9902,"1",3275
9903,"2",1565
9904,"2",245
9905,"3",1845
9906,"2",833
9907,"1",628
9908,"1",2671
9909,"3",2597
9910,"2",1561
9911,"1",2806
9912,"0",2125
9913,"3",963
9914,"3",822
9915,"1",94
9916,"2",822
9917,"3",1672
9918,"3",3458
9919,"0",95
9920,"2",2858
9921,"1",467
9922,"2",803
9923,"3",3158
9924,"2",2707
9925,"3",3280
9926,"2",424
9927,"2",2684
9928,"0",1302
9929,"1",1395
9930,"3",1643
9931,"0",2227
9932,"3",145
9933,"1",2971
9934,"2",3295
9935,"1",3158
9936,"3",2252
9937,"1",3569
9938,"2",2225
9939,"1",3227
9940,"2",1466
9941,"0",1128
9942,"0",761
9943,"1",2930
9944,"3",1430
9945,"0",1948
9946,"2",2071
9947,"2",2580
9948,"1",408
9949,"0",1461
9950,"0",1512
9951,"3",886
9952,"3",2944
9953,"2",851
9954,"2",3120
9955,"3",262
9956,"2",807
9957,"0",3233
9958,"0",1294
9959,"3",2714
9960,"3",1410
9961,"2",851
9962,"1",3693
9963,"1",117
9964,"1",3696
9965,"1",3162
9966,"2",2223
9967,"3",148
9968,"3",2441
9969,"2",2780
9970,"3",82
9971,"3",2794
9972,"2",270
9973,"1",1934
9974,"3",2125
9975,"1",2394
9976,"1",510
9977,"2",2764
9978,"2",2465
9979,"0",2747
9980,"0",3260
9981,"2",557
9982,"1",1081
9983,"3",354
9984,"3",3355
9985,"2",1265
9986,"3",3596
9987,"2",925
9988,"0",3300
9989,"0",2932
9990,"2",2280
9991,"0",2052
9992,"3",3260
9993,"3",1690
9994,"3",118
9995,"0",3257
9996,"3",897
9997,"2",1843
9998,"3",1018
9999,"1",2086
